日期,时段序号,自然日时段,电价(元/kWh),预测负载功率(kW),预测光伏功率(kW),实际负载功率(kW),实际光伏功率(kW),计划购电量(kWh),计划充电量(kWh),计划放电量(kWh),紧急购电量(kWh),剩余电量(kWh),期初储电量(kWh),期末储电量(kWh)
2025-09-27,131,21:40-21:50,0.9871,2899.0764768044746,0.0,3358.7179,0.0,540.2031101348471,0.0,-0.0,19.583206531819542,0.0,1200.0,1200.0
2025-09-27,132,21:50-22:00,0.7764,2770.789592732595,0.0,3134.7924,0.0,534.8979161957574,0.0,-0.0,0.0,12.432516195757444,1200.0,1200.0
2025-09-27,133,22:00-22:10,0.4209,2528.6726573850706,0.0,2582.36,0.0,1327.5640938751649,833.3333333333333,0.0,0.0,63.83742720849841,1200.0,1950.0
2025-09-27,134,22:10-22:20,0.3859,2316.2727326062113,0.0,2516.7951,0.0,1265.6532228191675,833.3333333333333,0.0,0.0,12.854039485834392,1950.0,2700.0
2025-09-27,135,22:20-22:30,0.4368,2244.8296779999,0.0,2465.7334,0.0,1244.0590209583138,833.3333333333333,0.0,0.22987904168621753,0.0,2700.0,3450.0
2025-09-27,136,22:30-22:40,0.4198,2307.353637291576,0.0,2400.48,0.0,1255.4674488493283,833.3333333333333,0.0,0.0,22.054115515995136,3450.0,4200.0
2025-09-27,137,22:40-22:50,0.4186,2390.807299476035,0.0,2757.2389,0.0,1277.958422501998,833.3333333333333,0.0,14.914727498001866,0.0,4200.0,4950.0
2025-09-27,138,22:50-23:00,0.4241,2398.7555918254843,0.0,2770.9892,0.0,1286.6379740618677,833.3333333333333,0.0,8.526892604798832,0.0,4950.0,5700.0
2025-09-27,139,23:00-23:10,0.4237,2336.453567127556,0.0,2481.86,0.0,1266.5818637710897,833.3333333333333,0.0,0.0,19.60519710442327,5700.0,6450.0
2025-09-27,140,23:10-23:20,0.4248,2286.9534604776704,0.0,2699.539,0.0,1244.0733671704015,833.3333333333333,0.0,39.183132829598435,0.0,6450.0,7200.0
2025-09-27,141,23:20-23:30,0.424,2257.8795991386755,0.0,2883.903,0.0,1257.2399940406083,833.3333333333333,0.0,56.74383929272494,0.0,7200.0,7950.0
2025-09-27,142,23:30-23:40,0.422,2208.345368879368,0.0,2781.1,0.0,1270.0340730016844,833.3333333333333,0.0,26.81592699831549,0.0,7950.0,8700.0
2025-09-27,143,23:40-23:50,0.424,2174.060479219502,0.0,2758.7408,0.0,1262.4866746449177,833.3333333333333,0.0,30.63679202174876,0.0,8700.0,9450.0
2025-09-27,144,23:50-24:00,0.4271,2577.930765879688,0.0,3103.8499,0.0,1296.2579907633544,833.3333333333333,0.0,54.3836592366456,0.0,9450.0,10200.0
2025-09-28,1,00:00-00:10,0.4276,3195.4264147558447,0.0,3562.79,0.0,598.3063361182826,0.0,0.0,0.0,4.508002784949326,10200.0,10200.0
2025-09-28,2,00:10-00:20,0.4248,3256.717844818794,0.0,3592.91,0.0,591.8780756319175,0.0,0.0,6.940257701415817,0.0,10200.0,10200.0
2025-09-28,3,00:20-00:30,0.4245,3122.1671409278515,0.0,3531.0498,0.0,575.3269641212428,0.0,0.0,13.181335878757181,0.0,10200.0,10200.0
2025-09-28,4,00:30-00:40,0.4269,3127.873462470743,0.0,3517.34,0.0,580.278756227041,0.0,0.0,5.9445771062923995,0.0,10200.0,10200.0
2025-09-28,5,00:40-00:50,0.4272,3258.6338174646053,0.0,3384.9942,0.0,620.5507578352929,0.0,0.0,0.0,56.385057835292855,10200.0,10200.0
2025-09-28,6,00:50-01:00,0.4271,3260.6613367558116,0.0,3409.5963,0.0,610.1895721137064,0.0,0.0,0.0,41.92352211370644,10200.0,10200.0
2025-09-28,7,01:00-01:10,0.4285,3151.7434981378424,0.0,3552.88,0.0,573.0377092515672,0.0,0.0,19.10895741509944,0.0,10200.0,10200.0
2025-09-28,8,01:10-01:20,0.4311,3173.773651379961,0.0,3473.2878,0.0,594.0137423505566,0.0,0.0,0.0,15.13244235055663,10200.0,10200.0
2025-09-28,9,01:20-01:30,0.4302,3165.2273036080906,0.0,3329.9927,0.0,587.5419540320834,0.0,0.0,0.0,32.543170698750146,10200.0,10200.0
2025-09-28,10,01:30-01:40,0.4279,3140.8733504327947,0.0,3356.6,0.0,568.5185321051802,0.0,0.0,0.0,9.085198771846876,10200.0,10200.0
2025-09-28,11,01:40-01:50,0.4312,3287.144742326441,0.0,3607.5188,0.0,593.9353602858482,0.0,0.0,7.317773047485048,0.0,10200.0,10200.0
2025-09-28,12,01:50-02:00,0.4333,3366.506204040503,0.0,3667.7164,0.0,598.1788696682995,0.0,0.0,13.107196998367044,0.0,10200.0,10200.0
2025-09-28,13,02:00-02:10,0.4311,3314.1353705976944,0.0,3585.07,0.0,612.2672312416695,0.0,0.0,0.0,14.755564575002836,10200.0,10200.0
2025-09-28,14,02:10-02:20,0.4293,3302.394409269308,0.0,3772.5178,0.0,611.814179935561,0.0,0.0,16.938786731105665,0.0,10200.0,10200.0
2025-09-28,15,02:20-02:30,0.4324,3323.951394383071,0.0,3808.9509,0.0,612.0066636170295,0.0,0.0,22.818486382970377,0.0,10200.0,10200.0
2025-09-28,16,02:30-02:40,0.4367,3294.5400819407905,0.0,3612.47,0.0,593.2148986541986,0.0,0.0,8.863434679134684,0.0,10200.0,10200.0
2025-09-28,17,02:40-02:50,0.4348,3171.0451965173015,0.0,3534.3618,0.0,577.9787353584242,0.0,0.0,11.081564641575824,0.0,10200.0,10200.0
2025-09-28,18,02:50-03:00,0.4335,3179.0828720274294,0.0,3453.0048,0.0,578.0114954044864,0.0,0.0,0.0,2.5106954044863414,10200.0,10200.0
2025-09-28,19,03:00-03:10,0.4357,3349.481307536892,0.0,3366.19,0.0,610.3465320858454,0.0,0.0,0.0,49.31486541917877,10200.0,10200.0
2025-09-28,20,03:10-03:20,0.4374,3474.692914236919,0.0,3445.9984,0.0,654.7741634680767,0.0,0.0,0.0,80.44109680141014,10200.0,10200.0
2025-09-28,21,03:20-03:30,0.4371,3450.527477844671,0.0,3588.9189,0.0,636.1320534317839,0.0,0.0,0.0,37.97890343178392,10200.0,10200.0
2025-09-28,22,03:30-03:40,0.4356,3376.834267510266,0.0,3669.11,0.0,603.8052236910285,0.0,0.0,7.7131096423048575,0.0,10200.0,10200.0
2025-09-28,23,03:40-03:50,0.4353,3433.5260514480565,0.0,3650.1065,0.0,613.3798873864869,0.0,0.0,0.0,5.028804053153635,10200.0,10200.0
2025-09-28,24,03:50-04:00,0.436,3432.432100383449,0.0,3649.1338,0.0,619.8076153061247,0.0,0.0,0.0,11.618648639458115,10200.0,10200.0
2025-09-28,25,04:00-04:10,0.4378,3385.6944499883207,0.0,3665.9,0.0,613.3452585527077,0.0,0.0,0.0,2.3619252193743705,10200.0,10200.0
2025-09-28,26,04:10-04:20,0.4401,3494.2043796320104,0.0013967616285273294,3611.2183,0.0,622.9673661167751,0.0,0.0,0.0,21.09764945010852,10200.0,10200.0
2025-09-28,27,04:20-04:30,0.4389,3549.10361380924,0.00014129608973410582,3649.1077,0.0,623.4279934063222,0.0,0.0,0.0,15.24337673965556,10200.0,10200.0
2025-09-28,28,04:30-04:40,0.4364,3515.571058100266,0.0,3717.19,0.0,629.2761836545817,0.0,0.0,0.0,9.744516987915063,10200.0,10200.0
2025-09-28,29,04:40-04:50,0.4393,3560.788843553591,0.019672554542205487,3598.8032,0.0085,649.8224115123234,0.0,0.0,0.0,50.023294845656714,10200.0,10200.0
2025-09-28,30,04:50-05:00,0.4422,3549.835322991966,0.002088666024443506,3605.6568,0.0,626.1896763803404,0.0,0.0,0.0,25.24687638034038,10200.0,10200.0
2025-09-28,31,05:00-05:10,0.4395,3467.5065510523114,0.0,3727.05,0.0,604.3418086979841,0.0,0.0,16.833191302015848,0.0,10200.0,10200.0
2025-09-28,32,05:10-05:20,0.4333,3466.6069166000275,0.27400735410367816,3644.6363,0.1188,612.4801437129854,0.0,0.0,0.0,5.060560379652056,10200.0,10200.0
2025-09-28,33,05:20-05:30,0.4439,3571.7912230063657,0.02910755390943219,3620.8186,0.0,626.9341911190852,0.0,0.0,0.0,23.464424452418598,10200.0,10200.0
2025-09-28,34,05:30-05:40,0.4301,3616.215630909814,0.0,3624.84,0.0,634.9925369503536,0.0,0.0,0.0,30.852536950353624,10200.0,10200.0
2025-09-28,35,05:40-05:50,0.3713,3488.610245026438,3.8162976655225616,3458.7891,1.6549,1279.8648151274247,666.6666666666666,0.0,0.0,37.00911512742474,10200.0,10800.0
2025-09-28,36,05:50-06:00,0.5708,3882.5354352963773,0.6623226998873352,3966.453,0.0,670.8964993073924,0.0,-0.0,0.0,9.820999307392526,10800.0,10800.0
2025-09-28,37,06:00-06:10,0.9099,4634.508896685482,11.518896161946241,4819.23,0.0,0.0,0.0,798.1773148419111,5.027685158088843,0.0,10800.0,9913.136316842321
2025-09-28,38,06:10-06:20,0.9368,4826.6114378116445,154.90738972139675,4784.8916,64.6609,0.0,0.0,823.295682699918,0.0,36.590566033251434,9913.136316842321,8998.363336064634
2025-09-28,39,06:20-06:30,0.8758,4749.96853169114,384.99591270214717,4719.4129,252.8741,0.0,0.0,781.4197410421564,0.0,36.996607708823035,8998.363336064634,8130.119179351127
2025-09-28,40,06:30-06:40,0.8759,4711.0654689091425,655.079834532424,4923.91,536.025,0.0,0.0,719.4712478743892,11.842918792277487,0.0,8130.119179351127,7330.706681712917
2025-09-28,41,06:40-06:50,0.8601,4714.92638575904,941.8499925632075,4835.0566,816.4618,0.0,0.0,697.2909707662118,0.0,27.525170766211772,7330.706681712917,6555.938936417127
2025-09-28,42,06:50-07:00,0.8442,4752.141133991038,1228.2728511998698,4783.2875,1098.5133,0.0,0.0,650.1331453939547,0.0,36.00411206062131,6555.938936417127,5833.568774868288
2025-09-28,43,07:00-07:10,0.8334,4749.581988692692,1524.3521035838883,4895.3,1413.5625,107.41438793111053,0.0,489.1788541450638,0.0,16.303658742841037,5833.568774868288,5290.036714707106
2025-09-28,44,07:10-07:20,0.8092,4647.407644242972,1850.2595361417646,4921.7884,1767.725,509.9861085735188,0.0,0.0,15.69112475981467,0.0,5290.036714707106,5290.036714707106
2025-09-28,45,07:20-07:30,0.7972,4674.128526787509,2166.663852074599,4861.9931,2069.4343,467.73336153512156,0.0,0.0,0.0,2.3068948684550037,5290.036714707106,5290.036714707106
2025-09-28,46,07:30-07:40,0.7644,4713.493728542016,2479.7996273993554,4686.98,2327.1,421.46878155713773,0.0,0.0,0.0,28.155448223804513,5290.036714707106,5290.036714707106
2025-09-28,47,07:40-07:50,0.6899,4558.528397025483,2831.114240933468,4496.67,2647.6442,344.11841132384893,0.0,0.0,0.0,35.94744465718236,5290.036714707106,5290.036714707106
2025-09-28,48,07:50-08:00,0.86,5237.288441367829,3163.5912848340886,5217.5589,3031.8407,0.0,0.0,398.1388382993631,0.0,33.852471632696506,5290.036714707106,4847.660227707814
2025-09-28,49,08:00-08:10,1.1617,6447.348074919095,3476.3969210148157,6405.07,3393.675,0.0,0.0,555.0079086395788,0.0,53.108741972912185,4847.660227707814,4230.984773663838
2025-09-28,50,08:10-08:20,1.1683,6730.57137667972,3819.4715777376755,6584.5059,3655.3512,0.0,0.0,530.2788320291006,0.0,42.08638202910072,4230.984773663838,3641.7860714092817
2025-09-28,51,08:20-08:30,1.0956,6561.110512742629,4124.3547455560165,6444.2315,3995.2675,0.0,0.0,452.8197134293762,0.0,44.65904676270952,3641.7860714092817,3138.6530564877526
2025-09-28,52,08:30-08:40,1.0849,6455.112747287851,4391.410599002167,6514.03,4378.6125,0.0,0.0,399.3380266604812,0.0,43.435109993814535,3138.6530564877526,2694.944137976107
2025-09-28,53,08:40-08:50,1.061,6435.54206106893,4693.730607302503,6608.1026,4597.1883,0.0,0.0,359.1764907848807,0.0,24.024107451547366,2694.944137976107,2295.8591482151282
2025-09-28,54,08:50-09:00,1.043,6396.766493930977,4999.748151690513,6556.3338,4850.1162,0.0,0.0,290.7761622034973,0.0,6.406562203497401,2295.8591482151282,1972.7745235445757
2025-09-28,55,09:00-09:10,1.036,6378.373668221847,5289.6298721057965,6455.84,5196.7875,0.0,0.0,248.69825920455105,0.0,38.856175871217715,1972.7745235445757,1696.4431244284078
2025-09-28,56,09:10-09:20,1.0147,6489.419804352553,5575.065586062589,6533.9457,5496.6808,0.0,0.0,201.3334440042612,0.0,28.455960670927993,1696.4431244284078,1472.7392977570064
2025-09-28,57,09:20-09:30,0.9922,6446.855637510935,5839.712612547504,6534.9891,5785.222,0.0,0.0,126.00197778461097,0.0,1.040794451277634,1472.7392977570064,1332.7371002185498
2025-09-28,58,09:30-09:40,0.97,6307.100750177543,6101.466726266806,6487.52,6079.5,0.0,0.0,51.691960166821445,16.311373166511885,0.0,1332.7371002185498,1275.3015889220815
2025-09-28,59,09:40-09:50,0.9422,6414.748991138036,6391.96367366483,6665.8725,6320.3225,0.0,0.0,45.947404195136414,11.644262471530283,0.0,1275.3015889220815,1224.248917594152
2025-09-28,60,09:50-10:00,0.9569,6520.672826233339,6634.020348652352,6714.1402,6414.7566,0.0,0.0,21.824025834736858,28.073240831929752,0.0,1224.248917594152,1200.0
2025-09-28,61,10:00-10:10,0.9977,6475.8107068100035,6789.272633806929,6516.59,6520.125,0.0,0.0,0.0,0.0,0.5891666666666424,1200.0,1200.0
2025-09-28,62,10:10-10:20,0.9919,6378.353706321461,6905.753907607287,6353.1048,6870.8161,0.0,36.003504004002934,0.0,0.0,50.28171266266372,1200.0,1232.4031536036027
2025-09-28,63,10:20-10:30,0.9588,6299.972388261538,7103.69938285309,6459.6459,7007.8621,0.0,82.85686607762477,0.0,0.0,8.51250058904202,1232.4031536036027,1306.974333073465
2025-09-28,64,10:30-10:40,0.9549,6252.142803095347,7350.90985918574,6658.06,6985.125,0.0,101.10148623360601,0.0,46.590652900272744,0.0,1306.974333073465,1397.9656706837104
2025-09-28,65,10:40-10:50,0.9839,6220.354953839297,7491.196120059096,6563.3045,7308.7171,0.0,94.40860647974478,0.0,0.0,29.8268268535885,1397.9656706837104,1482.9334165154808
2025-09-28,66,10:50-11:00,0.799,6281.421850910386,7551.824738976513,6536.1247,7561.7351,0.0,107.19950319481381,0.0,0.0,63.735563471852856,1482.9334165154808,1579.4129693908133
2025-09-28,67,11:00-11:10,0.5025,6356.859174660535,7616.860670842141,6638.75,7634.925,705.0944127642636,833.3333333333333,0.0,0.0,37.79024609759699,1579.4129693908133,2329.4129693908135
2025-09-28,68,11:10-11:20,0.4662,6279.281145797791,7743.237915859135,6552.9655,7848.768,666.4675549833328,833.3333333333333,0.0,0.0,49.10130498333274,2329.4129693908135,3079.4129693908135
2025-09-28,69,11:20-11:30,0.5007,6231.501714001538,7846.043363390931,6391.2345,8066.9597,665.0748457555685,833.3333333333333,0.0,0.0,111.02904575556863,3079.4129693908135,3829.4129693908135
2025-09-28,70,11:30-11:40,0.4827,6282.5165308518835,7871.956751425174,6267.1,8218.95,691.2523235335004,833.3333333333333,0.0,0.0,183.22732353350057,3829.4129693908135,4579.4129693908135
2025-09-28,71,11:40-11:50,0.4785,6290.23355797116,7844.456593821818,6178.6232,8362.6324,672.9870378901505,833.3333333333333,0.0,0.0,203.6552378901506,4579.4129693908135,5329.4129693908135
2025-09-28,72,11:50-12:00,0.4662,6094.267820424385,7823.924694371179,6109.5605,8337.353,616.0919961678156,833.3333333333333,0.0,0.0,154.05741283448197,5329.4129693908135,6079.4129693908135
2025-09-28,73,12:00-12:10,0.4432,5821.475175600807,7841.140684242132,6035.72,8187.0,556.370333504161,833.3333333333333,0.0,0.0,81.58366683749432,6079.4129693908135,6829.4129693908135
2025-09-28,74,12:10-12:20,0.4411,5775.788768774412,7879.336684235856,5936.7972,8134.0607,567.9014801995912,833.3333333333333,0.0,0.0,100.77873019959134,6829.4129693908135,7579.4129693908135
2025-09-28,75,12:20-12:30,0.4551,5816.23191648548,7885.4474922534955,5832.1226,8074.1682,569.8916097012592,833.3333333333333,0.0,0.0,110.23254303459271,7579.4129693908135,8329.412969390814
2025-09-28,76,12:30-12:40,0.4463,5803.452427601525,7832.62545611514,5789.13,7901.175,599.1781559934874,833.3333333333333,0.0,0.0,117.85232266015396,8329.412969390814,9079.412969390814
2025-09-28,77,12:40-12:50,0.4113,5767.666209746731,7746.56372417365,5881.3483,7605.748,621.9676826300713,833.3333333333333,0.0,0.0,76.03429929673803,9079.412969390814,9829.412969390814
2025-09-28,78,12:50-13:00,0.5682,5935.602291147652,7717.318496783527,6053.2115,7240.5449,52.83361868758516,268.0238764579533,0.0,17.301357770368213,0.0,9829.412969390814,10070.634458202972
2025-09-28,79,13:00-13:10,0.8279,6180.9201523398415,7707.178998057421,6195.04,7008.1125,0.0,191.2612430660713,0.0,55.74915973273801,0.0,10070.634458202972,10242.769576962437
2025-09-28,80,13:10-13:20,0.8636,6129.229069607467,7580.180934016815,6208.8767,7097.7933,0.0,180.64367810469025,0.0,32.49091143802366,0.0,10242.769576962437,10405.348887256658
2025-09-28,81,13:20-13:30,0.8416,6008.739048949357,7381.160121380382,6131.8423,7122.8847,0.0,161.29996222686395,0.0,0.0,3.8737711064693485,10405.348887256658,10550.518853260835
2025-09-28,82,13:30-13:40,0.8618,6000.459084443525,7199.787534743957,6092.0,6960.225,0.0,113.36535789712548,0.0,0.0,31.338808769541174,10550.518853260835,10652.547675368249
2025-09-28,83,13:40-13:50,0.8623,6062.069157602102,7080.731545833497,6192.1818,6838.9612,0.0,101.23697516545553,0.0,0.0,6.559591501211116,10652.547675368249,10743.660953017159
2025-09-28,84,13:50-14:00,0.9026,6072.212386235206,6903.396438084781,6218.4741,6760.148,0.0,56.316137210198804,0.0,0.0,33.96284612313434,10743.660953017159,10794.345476506338
2025-09-28,85,14:00-14:10,0.9754,6011.482902989633,6664.686086454039,6148.58,6636.675,0.0,6.282803881845894,0.0,0.0,75.06636278482074,10794.345476506338,10800.0
2025-09-28,86,14:10-14:20,1.0002,5964.374247932356,6474.4945709147605,6170.3511,6398.5763,0.0,0.0,2.017435098726992,0.0,40.05496843206015,10800.0,10797.758405445858
2025-09-28,87,14:20-14:30,0.9978,5951.534623913589,6262.532151343387,6229.2538,6148.5713,0.0,0.0,34.26822712507783,0.0,20.821143791744362,10797.758405445858,10759.682597529105
2025-09-28,88,14:30-14:40,1.0271,5942.371290949986,5980.705638802987,6269.48,5976.375,0.0,0.0,76.3634603401606,0.0,27.512627006827415,10759.682597529105,10674.83430826226
2025-09-28,89,14:40-14:50,1.0906,5912.502541294167,5659.571391825967,6302.6329,5876.7349,0.0,0.0,159.4781774455903,0.0,88.49517744559046,10674.83430826226,10497.636333322715
2025-09-28,90,14:50-15:00,0.9376,5986.495525240171,5365.589594710503,6356.2943,5697.2871,0.0,0.0,207.6846908045959,0.0,97.85015747126272,10497.636333322715,10266.875565762053
2025-09-28,91,15:00-15:10,0.6694,6058.990630749804,5110.996151087108,6360.15,5406.1875,245.32499943941946,0.0,0.0,0.0,86.3312494394196,10266.875565762053,10266.875565762053
2025-09-28,92,15:10-15:20,0.66,5903.807540763953,4853.849060193594,6231.593,5097.5111,860.6524105386035,592.3604824866076,0.0,0.0,79.27827805199581,10266.875565762053,10800.0
2025-09-28,93,15:20-15:30,0.7217,5860.064075185045,4585.093529505685,6224.9391,4745.6691,308.0643738192143,0.0,0.0,0.0,61.519373819214366,10800.0,10800.0
2025-09-28,94,15:30-15:40,0.7308,5920.512895630938,4300.722073930779,6253.74,4370.0625,362.2271450349149,0.0,0.0,0.0,48.28089503491492,10800.0,10800.0
2025-09-28,95,15:40-15:50,0.7534,5780.394365549799,3996.1640532047145,6020.9897,4068.8354,369.4387884238263,0.0,0.0,0.0,44.07973842382626,10800.0,10800.0
2025-09-28,96,15:50-16:00,0.7823,5879.4418878141005,3680.1378778885473,6058.9162,3935.6725,450.86053522339256,0.0,0.0,0.0,96.9865852233927,10800.0,10800.0
2025-09-28,97,16:00-16:10,0.8055,6212.406567583933,3366.9681157136924,6361.87,3768.2625,553.9087094511194,0.0,0.0,0.0,121.64079278445286,10800.0,10800.0
2025-09-28,98,16:10-16:20,0.8271,6278.411232294701,3065.1916610269914,6371.3327,3266.4541,584.4968189989409,0.0,-0.0,0.0,67.01705233227415,10800.0,10800.0
2025-09-28,99,16:20-16:30,0.8519,6140.595105553204,2752.8688250488303,6305.3807,2888.6182,629.7362760616722,0.0,-0.0,0.0,60.27585939500574,10800.0,10800.0
2025-09-28,100,16:30-16:40,0.8791,6022.409722918754,2437.720100456659,6325.04,2688.2625,704.5633981761307,0.0,-0.0,0.0,98.43381484279746,10800.0,10800.0
2025-09-28,101,16:40-16:50,0.9024,6077.834736824403,2147.247341665749,6345.6358,2273.5937,748.3528901942568,0.0,-0.0,0.0,69.67920686092361,10800.0,10800.0
2025-09-28,102,16:50-17:00,0.9163,6141.936013245846,1841.28902161865,6338.7064,1851.2269,784.9264323615907,0.0,-0.0,0.0,37.01318236159085,10800.0,10800.0
2025-09-28,103,17:00-17:10,0.9264,6157.134492549347,1517.584161282833,6321.36,1527.1125,835.3184612617057,0.0,-0.0,0.0,36.27721126170573,10800.0,10800.0
2025-09-28,104,17:10-17:20,0.9462,6199.188959678483,1216.1657015836915,6331.5131,1186.7467,895.0169250801213,0.0,-0.0,0.0,37.555858413454644,10800.0,10800.0
2025-09-28,105,17:20-17:30,0.9742,6142.002574726669,926.1054030306377,6381.6387,858.7967,943.4535757672525,0.0,0.0,0.0,22.979909100585786,10800.0,10800.0
2025-09-28,106,17:30-17:40,0.9862,6117.904735840536,640.6038102828794,6613.71,557.0625,984.4828623725023,0.0,0.0,24.958387627497586,0.0,10800.0,10800.0
2025-09-28,107,17:40-17:50,0.976,6249.879152251965,373.08802107535877,6954.9249,267.1768,1069.1187649883466,0.0,0.0,45.5059183449866,0.0,10800.0,10800.0
2025-09-28,108,17:50-18:00,1.0742,5462.256129329615,148.69903289045132,6030.6186,72.462,968.3454613776661,0.0,-0.0,24.680638622333845,0.0,10800.0,10800.0
2025-09-28,109,18:00-18:10,1.2313,4253.603370961484,11.485947174282993,4458.31,0.0,763.1173356149126,0.0,-0.0,0.0,20.065668948245843,10800.0,10800.0
2025-09-28,110,18:10-18:20,1.2561,4300.5252547118225,0.6573660263894605,4344.412,0.0,756.0646392063538,0.0,-0.0,0.0,31.99597253968716,10800.0,10800.0
2025-09-28,111,18:20-18:30,1.2447,4538.784595900961,3.580158589975777,4533.4075,1.9645,811.9482213738776,0.0,0.0,0.0,56.707721373877604,10800.0,10800.0
2025-09-28,112,18:30-18:40,1.2545,4478.764704084991,0.0,4372.8,0.0,789.8971270045381,0.0,0.0,0.0,61.09712700453815,10800.0,10800.0
2025-09-28,113,18:40-18:50,1.2522,4662.954674763151,0.02920460122754882,4401.028,0.0,849.6376816922217,0.0,0.0,0.0,116.13301502555498,10800.0,10800.0
2025-09-28,114,18:50-19:00,1.2881,4670.060376188708,0.25703851019479557,4547.3426,0.141,846.7921612172393,0.0,0.0,0.0,88.925227883906,10800.0,10800.0
2025-09-28,115,19:00-19:10,1.3466,4498.007387365676,0.0,4642.74,0.0,0.0,0.0,814.5041096323649,0.0,40.714109632364966,10800.0,9894.995433741817
2025-09-28,116,19:10-19:20,1.3523,4599.617081644145,0.002094782517194146,4655.9129,0.0,0.0,0.0,820.6293393577859,0.0,44.643856024452475,9894.995433741817,8983.18505667761
2025-09-28,117,19:20-19:30,1.3445,4576.231791857737,0.018446575982787348,4814.5968,0.0101,0.0,0.0,822.5442557113078,0.0,20.113139044641002,8983.18505667761,8069.246994776157
2025-09-28,118,19:30-19:40,1.3483,4397.787517623357,0.0,5035.21,0.0,0.0,0.0,797.2989150501123,41.90275161655427,0.0,8069.246994776157,7183.359311387144
2025-09-28,119,19:40-19:50,1.349,4465.449787238654,0.00014186266611105914,4986.6247,0.0,0.0,0.0,800.5669130089051,30.53720365776155,0.0,7183.359311387144,6293.840519155027
2025-09-28,120,19:50-20:00,1.3473,4560.494191376896,0.0011576587559126354,4842.3655,0.0,0.0,0.0,801.5165581697954,5.544358496871155,0.0,6293.840519155027,5403.266565633033
2025-09-28,121,20:00-20:10,1.3482,4545.813300620615,0.0,4759.58,0.0,0.0,0.0,811.6069652803219,0.0,18.34363194698858,5403.266565633033,4501.481048654898
2025-09-28,122,20:10-20:20,1.3513,4513.681421489415,0.0,4723.9318,0.0,0.0,0.0,793.0482727838585,0.0,5.726306117191825,4501.481048654898,3620.3163011172774
2025-09-28,123,20:20-20:30,1.34,4500.876007526589,0.0,4632.4453,0.0,218.6507768558846,0.0,573.0409242900374,0.0,19.61748447925538,3620.3163011172774,2983.604163017236
2025-09-28,124,20:30-20:40,1.3489,4509.834006289043,0.0,4603.64,0.0,0.0,0.0,801.4253260988927,0.0,34.151992765559385,2983.604163017236,2093.1315784629105
2025-09-28,125,20:40-20:50,1.3952,4534.02213906829,0.0,4827.2709,0.0,0.0,0.0,803.8184206166194,0.7267293833806434,0.0,2093.1315784629105,1200.0
2025-09-28,126,20:50-21:00,1.2226,4598.582958853953,0.0,4839.7521,0.0,809.6647284588827,0.0,-0.0,0.0,3.0393784588827657,1200.0,1200.0
2025-09-28,127,21:00-21:10,0.9332,4654.314185325452,0.0,4691.53,0.0,814.2717392790303,0.0,0.0,0.0,32.35007261236365,1200.0,1200.0
2025-09-28,128,21:10-21:20,0.9068,4602.727580965289,0.0,4845.9623,0.0,839.3655235051158,-0.0,0.0,0.0,31.705140171782432,1200.0,1200.0
2025-09-28,129,21:20-21:30,0.9371,4483.6915724893415,0.0,4741.4101,0.0,834.42221514022,0.0,0.0,0.0,44.187198473553394,1200.0,1200.0
2025-09-28,130,21:30-21:40,0.9371,4501.409899808445,0.0,4541.39,0.0,818.3347155655265,0.0,0.0,0.0,61.43638223219318,1200.0,1200.0
2025-09-28,131,21:40-21:50,0.9871,4725.659108208154,0.0,4901.1411,0.0,844.6335487021271,0.0,-0.0,0.0,27.77669870212719,1200.0,1200.0
2025-09-28,132,21:50-22:00,0.7764,4236.734053042931,0.0,4568.7213,0.0,766.7894767183891,0.0,-0.0,0.0,5.335926718389146,1200.0,1200.0
2025-09-28,133,22:00-22:10,0.4209,3312.79463105981,0.0,3657.31,0.0,1448.5424281260805,833.3333333333333,0.0,0.0,5.657428126080731,1200.0,1950.0
2025-09-28,134,22:10-22:20,0.3859,3204.9656981699236,0.0,3611.0893,0.0,1407.8189695767644,833.3333333333333,0.0,27.362580423235386,0.0,1950.0,2700.0
2025-09-28,135,22:20-22:30,0.4368,3300.518444763219,0.0,3812.1798,0.0,1418.5628086579961,833.3333333333333,0.0,50.13382467533711,0.0,2700.0,3450.0
2025-09-28,136,22:30-22:40,0.4198,3207.6702349500893,0.0,3676.99,0.0,1412.6116491068672,833.3333333333333,0.0,33.5533508931328,0.0,3450.0,4200.0
2025-09-28,137,22:40-22:50,0.4186,3189.065187282404,0.0,3305.2039,0.0,1425.9161313010613,833.3333333333333,0.0,0.0,41.71548130106157,4200.0,4950.0
2025-09-28,138,22:50-23:00,0.4241,3306.68794858356,0.0,3224.4161,0.0,1449.0763792142461,833.3333333333333,0.0,0.0,78.34036254757962,4950.0,5700.0
2025-09-28,139,23:00-23:10,0.4237,3402.1997503393823,0.0,3504.75,0.0,1457.7311530416541,833.3333333333333,0.0,0.0,40.27281970832087,5700.0,6450.0
2025-09-28,140,23:10-23:20,0.4248,3288.6000249572307,0.0,3721.5115,0.0,1442.6165280745715,833.3333333333333,0.0,10.968721925428326,0.0,6450.0,7200.0
2025-09-28,141,23:20-23:30,0.424,3293.9707216213155,0.0,3712.9547,0.0,1448.2392143358138,833.3333333333333,0.0,3.919902330852665,0.0,7200.0,7950.0
