decision_date,interval_start,price_yuan_per_kwh,load_forecast_kw,pv_forecast_kw,actual_load_kw,actual_pv_kw,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,initial_energy_kwh,final_energy_kwh
2025-10-16,2025-10-16T02:50:00,0.4335,3536.768011966058,0.0,3635.3911,0.0,629.977762190405,0.0,0.0,0.0,24.079245523738336,10800.0,10800.0
2025-10-16,2025-10-16T03:00:00,0.4357,3613.1475137423877,0.0,3556.37,0.0,658.6618314060679,0.0,0.0,0.0,65.93349807273455,10800.0,10800.0
2025-10-16,2025-10-16T03:10:00,0.4374,3552.0197697643957,0.0,3598.5679,0.0,650.9769484442277,0.0,-0.0,0.0,51.21563177756104,10800.0,10800.0
2025-10-16,2025-10-16T03:20:00,0.4371,3502.9711769495716,0.0,3561.9357,0.0,623.1342212405646,0.0,0.0,0.0,29.478271240564595,10800.0,10800.0
2025-10-16,2025-10-16T03:30:00,0.4356,3532.3707498961157,0.0,3475.71,0.0,624.0407747649199,0.0,0.0,0.0,44.75577476491992,10800.0,10800.0
2025-10-16,2025-10-16T03:40:00,0.4353,3559.4781866330945,0.0,3569.9935,0.0,627.3340834428736,0.0,0.0,0.0,32.33516677620696,10800.0,10800.0
2025-10-16,2025-10-16T03:50:00,0.436,3549.806090395875,0.0,3660.9586,0.0,635.9272739987573,0.0,0.0,0.0,25.767507332090645,10800.0,10800.0
2025-10-16,2025-10-16T04:00:00,0.4378,3510.566010412577,0.0,3626.37,0.0,625.9567541899461,0.0,-0.0,0.0,21.5617541899461,10800.0,10800.0
2025-10-16,2025-10-16T04:10:00,0.4401,3485.8067410692024,0.0,3546.7873,0.0,619.1941714021194,0.0,-0.0,0.0,28.062954735452763,10800.0,10800.0
2025-10-16,2025-10-16T04:20:00,0.4389,3547.2919694968546,0.0005004290615510202,3625.8265,0.0,629.9007901756818,0.0,0.0,0.0,25.596373509015052,10800.0,10800.0
2025-10-16,2025-10-16T04:30:00,0.4364,3635.7551730990963,0.0,3769.27,0.0,641.4435296488934,0.0,0.0,0.0,13.231862982226744,10800.0,10800.0
2025-10-16,2025-10-16T04:40:00,0.4393,3620.6103581677107,0.0,3687.1314,0.0,654.9206654740852,0.0,0.0,0.0,40.39876547408517,10800.0,10800.0
2025-10-16,2025-10-16T04:50:00,0.4422,3628.4797604937935,0.012536875714996114,3605.1581,0.0025,647.4621548493675,0.0,0.0,0.0,46.60288818270081,10800.0,10800.0
2025-10-16,2025-10-16T05:00:00,0.4395,3667.4627034823898,0.0,3695.57,0.0,652.4550254523476,0.0,0.0,0.0,36.52669211901423,10800.0,10800.0
2025-10-16,2025-10-16T05:10:00,0.4333,3616.388114297817,0.0,3882.1753,0.0,628.1240093352997,0.0,0.0,18.905207331367023,0.0,10800.0,10800.0
2025-10-16,2025-10-16T05:20:00,0.4439,3568.0980755767264,0.1744757824571361,3855.2313,0.0347,613.9495095673255,0.0,0.0,28.583257099341104,0.0,10800.0,10800.0
2025-10-16,2025-10-16T05:30:00,0.4301,3528.643443465576,0.0,3610.15,0.0,612.0553468923601,0.0,0.0,0.0,10.363680225693429,10800.0,10800.0
2025-10-16,2025-10-16T05:40:00,0.3713,3497.263372791071,0.0,3525.9305,0.0,609.4893825536271,-0.0,0.0,0.0,21.834299220293815,10800.0,10800.0
2025-10-16,2025-10-16T05:50:00,0.5708,3976.545274918406,2.43003967317797,4034.4979,0.4833,682.9258710276018,0.0,-0.0,0.0,10.590104360935227,10800.0,10800.0
2025-10-16,2025-10-16T06:00:00,0.9099,4716.373199782713,0.0,4771.01,0.0,0.0,0.0,816.8971897672059,0.0,21.728856433872465,10800.0,9892.336455814217
2025-10-16,2025-10-16T06:10:00,0.9368,4880.184060488209,0.5006098124027466,4887.1178,0.0,11.314051167523758,0.0,833.3333333333333,0.0,30.127751167523684,9892.336455814217,8966.410529888291
2025-10-16,2025-10-16T06:20:00,0.8758,4792.979414867908,51.13859432585104,4803.0261,10.6082,0.0,0.0,828.9395260287386,0.0,30.20320936207179,8966.410529888291,8045.366612078582
2025-10-16,2025-10-16T06:30:00,0.8759,4782.639121501645,233.64293134537158,4775.21,104.6625,0.0,0.0,796.9508659782358,0.0,18.526282644902494,8045.366612078582,7159.865649880542
2025-10-16,2025-10-16T06:40:00,0.8601,4848.110795780887,507.82150550849775,4667.6572,345.517,0.0,0.0,772.9372302311918,0.0,52.580530231191915,7159.865649880542,6301.046505179218
2025-10-16,2025-10-16T06:50:00,0.8442,4867.581946807482,817.80558275502,4716.6483,640.2057,526.606228424183,0.0,187.31124511755206,0.0,34.51037354173508,6301.046505179218,6092.922899493049
2025-10-16,2025-10-16T07:00:00,0.8334,4834.115846428927,1130.8709564556846,4877.88,946.0125,659.1527922481582,0.0,0.0,0.0,3.8415422481582198,6092.922899493049,6092.922899493049
2025-10-16,2025-10-16T07:10:00,0.8092,4853.307414034343,1446.9689593978464,4861.1664,1288.5702,604.929277429394,0.0,0.0,0.0,9.496577429394051,6092.922899493049,6092.922899493049
2025-10-16,2025-10-16T07:20:00,0.7972,4908.588775946884,1777.9682658085221,4889.3017,1608.9066,564.9426643512234,0.0,0.0,0.0,18.210147684556716,6092.922899493049,6092.922899493049
2025-10-16,2025-10-16T07:30:00,0.7644,4835.542827643479,2122.9424540210252,4870.55,1912.95,484.6583909455547,0.0,0.0,8.274942387778651,0.0,6092.922899493049,6092.922899493049
2025-10-16,2025-10-16T07:40:00,0.6899,4642.581089602328,2466.7771445393128,4636.4399,2276.5617,411.9646140872827,0.0,0.0,0.0,18.65158075394936,6092.922899493049,6092.922899493049
2025-10-16,2025-10-16T07:50:00,0.86,5411.3497030395965,2799.745340305858,5408.8162,2703.5473,0.0,0.0,494.8812055567036,0.0,44.0030555567036,6092.922899493049,5543.054893318934
2025-10-16,2025-10-16T08:00:00,1.1617,6648.489705994238,3121.3447248439866,6703.02,3096.7875,0.0,0.0,634.2795376105371,0.0,33.24078761053704,5543.054893318934,4838.2998515294485
2025-10-16,2025-10-16T08:10:00,1.1683,6692.084671754256,3439.8728110386724,6711.4436,3334.3323,0.0,0.0,572.6787839293172,0.0,9.82690059598383,4838.2998515294485,4201.990091607985
2025-10-16,2025-10-16T08:20:00,1.0956,6532.359092332915,3768.096746254299,6513.5956,3521.912,0.0,0.0,488.5202733146814,10.093660018651917,0.0,4201.990091607985,3659.189787925006
2025-10-16,2025-10-16T08:30:00,1.0849,6660.4563076914255,4122.141679019776,6635.17,3804.5625,0.0,0.0,452.05999769612833,19.707918970538344,0.0,3659.189787925006,3156.9009015959746
2025-10-16,2025-10-16T08:40:00,1.061,6568.975577607285,4498.029764813418,6526.433,4239.5867,0.0,0.0,389.06840763619675,0.0,7.927357636196689,3156.9009015959746,2724.6026708890895
2025-10-16,2025-10-16T08:50:00,1.043,6474.92193721993,4807.753973555487,6506.6743,4618.8117,0.0,0.0,323.319852507557,0.0,8.676085840890437,2724.6026708890895,2365.3583903251374
2025-10-16,2025-10-16T09:00:00,1.036,6539.975828987939,5071.58887458832,6622.9,4927.125,0.0,0.0,293.8164502404686,0.0,11.187283573802006,2365.3583903251374,2038.8956678357276
2025-10-16,2025-10-16T09:10:00,1.0147,6661.114403689004,5394.48954297542,6555.6423,5354.2995,0.0,0.0,304.8538061050606,0.0,104.63000610506049,2038.8956678357276,1700.1692166078824
2025-10-16,2025-10-16T09:20:00,0.9922,6680.926994115027,5706.822954067199,6522.0241,5869.1421,0.0,0.0,204.48165795309137,0.0,95.66799128642481,1700.1692166078824,1472.9673744377808
2025-10-16,2025-10-16T09:30:00,0.97,6584.688971237303,5983.705527967838,6589.02,6300.375,0.0,0.0,166.83971220294677,0.0,118.7322122029467,1472.9673744377808,1287.5899164345067
2025-10-16,2025-10-16T09:40:00,0.9422,6482.270312899489,6272.774211573057,6584.885,6516.136,0.0,0.0,67.99615613270703,0.0,56.53798946604047,1287.5899164345067,1212.03863184261
2025-10-16,2025-10-16T09:50:00,0.9569,6372.777236242259,6552.489467336158,6539.55,6849.1884,0.0,0.0,10.834768658348821,0.0,62.44116865834894,1212.03863184261,1200.0
2025-10-16,2025-10-16T10:00:00,0.9977,6340.248388081007,6783.291899035281,6473.45,7271.325,0.0,20.545888304615243,0.0,0.0,112.4332783620514,1200.0,1218.4912994741537
2025-10-16,2025-10-16T10:10:00,0.9919,6492.339312293545,6953.395975598688,6381.1519,7437.8939,0.0,0.0,16.64216952673837,0.0,192.765836193405,1218.4912994741537,1200.0
2025-10-16,2025-10-16T10:20:00,0.9588,6584.2282065879845,7155.658470326525,6395.8468,7631.1826,0.0,8.125086696959897,0.0,0.0,197.76421330303992,1200.0,1207.312578027264
2025-10-16,2025-10-16T10:30:00,0.9549,6515.982469997102,7386.048032946451,6451.69,7854.3375,0.0,81.83860678275505,0.0,0.0,151.9359765505783,1207.312578027264,1280.9673241317435
2025-10-16,2025-10-16T10:40:00,0.9839,6418.177804263756,7534.635576114674,6373.4517,7829.7822,0.0,100.34681460090337,0.0,0.0,142.37493539909678,1280.9673241317435,1371.2794572725566
2025-10-16,2025-10-16T10:50:00,0.799,6400.743393560226,7564.916233960094,6463.6871,7902.341,0.0,93.25227856413653,0.0,0.0,146.5233714358635,1371.2794572725566,1455.2065079802794
2025-10-16,2025-10-16T11:00:00,0.5025,6437.964196886714,7570.008911772524,6641.52,8139.9375,680.3504690083455,833.3333333333333,0.0,0.0,96.75338567501217,1455.2065079802794,2205.2065079802796
2025-10-16,2025-10-16T11:10:00,0.4662,6417.058917439465,7696.295572146286,6514.8012,8270.2361,679.362658357514,833.3333333333333,0.0,0.0,138.60180835751407,2205.2065079802796,2955.2065079802796
2025-10-16,2025-10-16T11:20:00,0.5007,6386.574415668186,7865.509139686069,6446.4927,8398.4794,679.1317906905003,833.3333333333333,0.0,0.0,171.1295740238338,2955.2065079802796,3705.2065079802796
2025-10-16,2025-10-16T11:30:00,0.4827,6390.38573950551,7986.634322230806,6502.28,8483.85,669.1519924631459,833.3333333333333,0.0,0.0,166.08032579647943,3705.2065079802796,4455.20650798028
2025-10-16,2025-10-16T11:40:00,0.4785,6377.546586362552,8033.36230465986,6366.6263,8369.9053,606.3663795254342,833.3333333333333,0.0,0.0,106.91287952543439,4455.20650798028,5205.20650798028
2025-10-16,2025-10-16T11:50:00,0.4662,6123.18934426781,8058.380129506617,6161.2788,8396.8084,552.0980388140297,833.3333333333333,0.0,0.0,91.35297214736306,5205.20650798028,5955.20650798028
2025-10-16,2025-10-16T12:00:00,0.4432,5808.256131381552,8103.111679967083,6025.76,8532.525,503.88407503257235,833.3333333333333,0.0,0.0,88.34490836590567,5955.20650798028,6705.20650798028
2025-10-16,2025-10-16T12:10:00,0.4411,5865.739046217167,8159.294154902007,5979.1998,8399.7587,528.445106126567,833.3333333333333,0.0,0.0,98.53825612656715,6705.20650798028,7455.20650798028
2025-10-16,2025-10-16T12:20:00,0.4551,5957.438200896333,8146.421897786138,5949.5532,8224.4505,540.8940668750218,833.3333333333333,0.0,0.0,86.71028354168857,7455.20650798028,8205.20650798028
2025-10-16,2025-10-16T12:30:00,0.4463,5905.280239983307,8066.744667260925,5902.29,8118.3375,518.6652794487491,833.3333333333333,0.0,0.0,54.67319611541575,8205.20650798028,8955.20650798028
2025-10-16,2025-10-16T12:40:00,0.4113,5875.457340733583,7990.655015341195,5883.6121,7946.734,541.9816274128902,833.3333333333333,0.0,0.0,52.501944079557006,8955.20650798028,9705.20650798028
2025-10-16,2025-10-16T12:50:00,0.5682,5972.328771407711,7864.076094628842,6017.5424,7678.0169,244.08733773606718,485.1436492907285,0.0,0.0,35.68943844533874,9705.20650798028,10141.835792341935
2025-10-16,2025-10-16T13:00:00,0.8279,6110.876836053725,7711.791848378926,6261.81,7463.1375,0.0,196.8779287460327,0.0,0.0,3.3433212539673605,10141.835792341935,10319.025928213365
2025-10-16,2025-10-16T13:10:00,0.8636,6124.845286835125,7620.256894581574,6412.1343,7490.2967,0.0,161.22643802237667,0.0,0.0,18.467295310956615,10319.025928213365,10464.129722433503
2025-10-16,2025-10-16T13:20:00,0.8416,6189.332332059215,7484.293133994075,6363.8963,7491.5056,0.0,163.30085800771008,0.0,0.0,24.63402532562327,10464.129722433503,10611.100494640443
2025-10-16,2025-10-16T13:30:00,0.8618,6256.419587674372,7286.404757618204,6205.71,7314.1125,0.0,27.91356799885989,0.0,0.0,156.82018200113998,10611.100494640443,10636.222705839416
2025-10-16,2025-10-16T13:40:00,0.8623,6113.312737495413,7118.686639765769,6143.1989,7040.562,0.0,82.02724590450885,0.0,0.0,67.5332707621576,10636.222705839416,10710.047227153475
2025-10-16,2025-10-16T13:50:00,0.9026,6107.1505988822,6964.931639106938,6182.7051,6763.7449,0.0,70.7380679072287,0.0,0.0,26.101898759437972,10710.047227153475,10773.71148826998
2025-10-16,2025-10-16T14:00:00,0.9754,6240.365014273008,6793.547453232544,6229.22,6448.3875,0.0,29.20945747779956,0.0,0.0,7.318459188867109,10773.71148826998,10800.0
2025-10-16,2025-10-16T14:10:00,1.0002,6164.653202064269,6590.797299812032,6193.9361,6002.4989,0.0,0.0,32.40745732073674,0.0,0.5012573207367268,10800.0,10763.99171408807
2025-10-16,2025-10-16T14:20:00,0.9978,6071.41356646988,6361.243643461777,6202.0043,5611.8857,0.0,0.0,61.45719218215106,36.895907817848865,0.0,10763.99171408807,10695.705944996791
2025-10-16,2025-10-16T14:30:00,1.0271,6070.334528799796,6105.949977115888,6212.83,5344.8,0.0,0.0,81.19076340411175,63.48090326255476,0.0,10695.705944996791,10605.49398565889
2025-10-16,2025-10-16T14:40:00,1.0906,6073.676021838271,5822.845662558733,6068.4681,5082.724,0.0,0.0,135.3611385011701,28.929544832163174,0.0,10605.49398565889,10455.092720657589
2025-10-16,2025-10-16T14:50:00,0.9376,6088.911948179133,5528.132161209173,6009.3727,4719.2441,0.0,0.0,181.29849624274823,33.722937090585106,0.0,10455.092720657589,10253.649947054535
2025-10-16,2025-10-16T15:00:00,0.6694,6079.929471875405,5222.030586596106,6120.36,4278.8625,230.71820711326563,0.0,0.0,76.19804288673424,0.0,10253.649947054535,10253.649947054535
2025-10-16,2025-10-16T15:10:00,0.66,5986.766158662013,4895.390495680954,6246.7835,3915.0262,873.6328804016571,607.05561438385,0.0,122.04895064885966,0.0,10253.649947054535,10800.0
2025-10-16,2025-10-16T15:20:00,0.7217,5927.340054873347,4581.731668907632,6306.3703,3781.5039,307.52943570566845,0.0,0.0,113.28163096099809,0.0,10800.0,10800.0
2025-10-16,2025-10-16T15:30:00,0.7308,5927.417371249641,4271.198329448535,6229.02,3753.675,341.9050106532434,0.0,0.0,70.65248934675662,0.0,10800.0,10800.0
2025-10-16,2025-10-16T15:40:00,0.7534,5905.627125058781,3919.55325303672,6033.1506,3534.8486,377.102781468722,0.0,0.0,39.2808851979446,0.0,10800.0,10800.0
2025-10-16,2025-10-16T15:50:00,0.7823,5900.029598520483,3560.3379519334603,6101.5885,3240.3468,459.6673158963756,0.0,0.0,17.206300770291136,0.0,10800.0,10800.0
2025-10-16,2025-10-16T16:00:00,0.8055,5944.1466036408,3206.7565697893233,6347.0,2908.3125,531.0622390515485,0.0,0.0,42.05234428178471,0.0,10800.0,10800.0
2025-10-16,2025-10-16T16:10:00,0.8271,6011.564731815393,2841.6860488602715,6287.7941,2456.9127,584.1490698265729,0.0,-0.0,54.33116350676045,0.0,10800.0,10800.0
2025-10-16,2025-10-16T16:20:00,0.8519,5988.209979096309,2487.0189574781766,6105.0178,2050.8467,637.6383730828129,0.0,-0.0,38.0568102505203,0.0,10800.0,10800.0
2025-10-16,2025-10-16T16:30:00,0.8791,5930.873611359271,2147.803620252965,6020.32,1771.2375,692.3974501063798,0.0,-0.0,15.782966560286866,0.0,10800.0,10800.0
2025-10-16,2025-10-16T16:40:00,0.9024,5990.071456163252,1806.6568990595943,6085.104,1547.3636,749.2321270931496,0.0,-0.0,7.057939573517103,0.0,10800.0,10800.0
2025-10-16,2025-10-16T16:50:00,0.9163,5939.019449202018,1464.804490029339,6193.8,1293.0135,807.5715065363938,0.0,-0.0,9.226243463606124,0.0,10800.0,10800.0
2025-10-16,2025-10-16T17:00:00,0.9264,5849.116524417324,1132.2270040663902,6182.63,987.9,845.6245443978482,0.0,-0.0,20.16378893548503,0.0,10800.0,10800.0
2025-10-16,2025-10-16T17:10:00,0.9462,6012.426251275838,817.5851764337042,5980.6187,672.2233,950.9943384542105,0.0,0.0,0.0,66.26177178754386,10800.0,10800.0
2025-10-16,2025-10-16T17:20:00,0.9742,6050.578793522508,510.76782253153993,5951.957,358.0468,998.4794187530024,0.0,-0.0,0.0,66.1610520863357,10800.0,10800.0
2025-10-16,2025-10-16T17:30:00,0.9862,5991.005911186773,236.27519987785877,6167.82,109.425,1019.1460706394976,0.0,0.0,0.0,9.41357063949754,10800.0,10800.0
2025-10-16,2025-10-16T17:40:00,0.976,6102.960741236358,51.80067422447234,6212.7131,11.5724,1060.5749808302241,-0.0,0.0,0.0,27.05153083022416,10800.0,10800.0
2025-10-16,2025-10-16T17:50:00,1.0742,5385.075279447274,0.3653101799585529,5391.2219,0.0,951.0659602935311,0.0,0.0,0.0,52.52897696019784,10800.0,10800.0
2025-10-16,2025-10-16T18:00:00,1.2313,4174.502318726912,0.0,4276.26,0.0,764.1335061414858,0.0,-0.0,0.0,51.423506141485746,10800.0,10800.0
2025-10-16,2025-10-16T18:10:00,1.2561,3951.2279772136358,2.4848289473565166,4217.0078,0.5399,708.521888874536,0.0,-0.0,0.0,5.777238874535937,10800.0,10800.0
2025-10-16,2025-10-16T18:20:00,1.2447,4140.426127389983,0.0,4373.6594,0.0,746.8398249100117,0.0,0.0,0.0,17.89659157667836,10800.0,10800.0
2025-10-16,2025-10-16T18:30:00,1.2545,4180.2870533051055,0.0,4288.8,0.0,754.53930387325,0.0,0.0,0.0,39.73930387324992,10800.0,10800.0
2025-10-16,2025-10-16T18:40:00,1.2522,4106.415127572065,0.17840969680425386,4334.2091,0.0388,742.1709777916219,0.0,0.0,0.0,19.8092611249552,10800.0,10800.0
2025-10-16,2025-10-16T18:50:00,1.2881,4149.089119416648,0.0,4423.322,0.0,372.97591625947524,0.0,382.70626647428145,0.0,18.461849400423375,10800.0,10374.770815028576
2025-10-16,2025-10-16T19:00:00,1.3466,4239.430500151137,0.0,4391.59,0.0,0.0,0.0,781.2066358786034,0.0,49.27496921193665,10374.770815028576,9506.763441830128
2025-10-16,2025-10-16T19:10:00,1.3523,4118.572970220372,0.012822601665803882,4217.7258,0.0028,0.0,0.0,729.7515491340419,0.0,26.797715800708488,9506.763441830128,8695.928387236749
2025-10-16,2025-10-16T19:20:00,1.3445,4114.412321320514,0.0,4245.0484,0.0,0.0,0.0,724.2281585918266,0.0,16.720091925159977,8695.928387236749,7891.23043324583
2025-10-16,2025-10-16T19:30:00,1.3483,4235.837938067057,0.0,4440.57,0.0,0.0,0.0,760.707158590794,0.0,20.612158590794138,7891.23043324583,7046.0002570338365
2025-10-16,2025-10-16T19:40:00,1.349,4167.133045290317,0.0006003353718892014,4443.7835,0.0,0.0,0.0,743.8285786991497,0.0,3.197995365816496,7046.0002570338365,6219.5240584792255
2025-10-16,2025-10-16T19:50:00,1.3473,4155.340443433915,0.0,4439.4569,0.0,0.0,0.0,728.9317819507878,10.977701382545547,0.0,6219.5240584792255,5409.599856311684
2025-10-16,2025-10-16T20:00:00,1.3482,4215.06498728709,0.0,4471.35,0.0,0.0,0.0,745.2103608771367,0.014639122863286502,0.0,5409.599856311684,4581.5883442259765
2025-10-16,2025-10-16T20:10:00,1.3513,4119.981012615467,0.0,4369.6577,0.0,0.0,0.0,726.2925033312055,1.9837800021277872,0.0,4581.5883442259765,3774.5966738579705
2025-10-16,2025-10-16T20:20:00,1.34,4172.643850327043,0.0,4239.0165,0.0,0.0,0.0,752.432377198598,0.0,45.92962719859804,3774.5966738579705,2938.5606991928616
2025-10-16,2025-10-16T20:30:00,1.3489,4344.632626625329,0.0,4230.01,0.0,0.0,0.0,773.8860279637452,0.0,68.8843612970785,2938.5606991928616,2078.6873347887004
2025-10-16,2025-10-16T20:40:00,1.3952,4285.755618405397,0.0,4385.3085,0.0,0.0,0.0,790.8186013098302,0.0,59.933851309830175,2078.6873347887004,1200.0
2025-10-16,2025-10-16T20:50:00,1.2226,4216.812295942471,0.0,4433.4697,0.0,761.9911738710508,0.0,-0.0,0.0,23.079557204384173,1200.0,1200.0
2025-10-16,2025-10-16T21:00:00,0.9332,4248.491514565138,0.0,4354.07,0.0,757.3622288550241,0.0,0.0,0.0,31.68389552169083,1200.0,1200.0
2025-10-16,2025-10-16T21:10:00,0.9068,4259.853870950621,0.0,4367.4226,0.0,769.7626405021003,0.0,0.0,0.0,41.858873835433656,1200.0,1200.0
2025-10-16,2025-10-16T21:20:00,0.9371,4238.755477285653,0.0,4352.5235,0.0,765.6889301077597,0.0,0.0,0.0,40.26834677442628,1200.0,1200.0
2025-10-16,2025-10-16T21:30:00,0.9371,4278.870381618776,0.0,4390.35,0.0,770.3560926799584,0.0,0.0,0.0,38.63109267995833,1200.0,1200.0
2025-10-16,2025-10-16T21:40:00,0.9871,4367.939835139037,0.0,4603.8229,0.0,792.0614994161097,0.0,-0.0,0.0,24.757682749443006,1200.0,1200.0
2025-10-16,2025-10-16T21:50:00,0.7764,3820.4447718844617,0.0,4172.0019,0.0,691.3840323196771,0.0,-0.0,3.9496176803229446,0.0,1200.0,1200.0
2025-10-16,2025-10-16T22:00:00,0.4209,3001.3049330793356,0.0,3219.55,0.0,1379.9454498360064,833.3333333333333,0.0,0.0,10.020449836006492,1200.0,1950.0
2025-10-16,2025-10-16T22:10:00,0.3859,3038.169155025215,0.0,2806.7408,0.0,1382.230798467672,833.3333333333333,0.0,0.0,81.10733180100533,1950.0,2700.0
2025-10-16,2025-10-16T22:20:00,0.4368,3260.7989221568964,0.0,2987.175,0.0,1252.5505248361906,666.6666666666666,0.0,0.0,88.02135816952386,2700.0,3300.0
2025-10-16,2025-10-16T22:30:00,0.4198,3208.1351315090355,0.0,3321.05,0.0,1434.340225760865,833.3333333333333,0.0,0.0,47.4985590941983,3300.0,4050.0
2025-10-16,2025-10-16T22:40:00,0.4186,3094.1119581281587,0.0,3336.2793,0.0,1419.2916465943226,833.3333333333333,0.0,0.0,29.911763260989346,4050.0,4800.0
2025-10-16,2025-10-16T22:50:00,0.4241,3132.6529975166513,0.0,3327.382,0.0,1423.2821396684649,833.3333333333333,0.0,0.0,35.385139668464944,4800.0,5550.0
2025-10-16,2025-10-16T23:00:00,0.4237,3262.5279206037403,0.0,3348.06,0.0,1434.188367638084,833.3333333333333,0.0,0.0,42.8450343047507,5550.0,6300.0
2025-10-16,2025-10-16T23:10:00,0.4248,3246.827783672678,0.0,3169.9603,0.0,1411.317603201218,833.3333333333333,0.0,0.0,49.65755320121798,6300.0,7050.0
2025-10-16,2025-10-16T23:20:00,0.424,3213.1089707629585,0.0,3155.401,0.0,1405.741902381133,833.3333333333333,0.0,0.0,46.50840238113324,7050.0,7800.0
2025-10-16,2025-10-16T23:30:00,0.422,3294.5940048505468,0.0,3340.6,0.0,1441.4773604384272,833.3333333333333,0.0,0.0,51.37736043842733,7800.0,8550.0
2025-10-16,2025-10-16T23:40:00,0.424,3412.6461648836103,0.0,3345.9322,0.0,1463.4500875229157,833.3333333333333,0.0,0.0,72.46138752291586,8550.0,9300.0
2025-10-16,2025-10-16T23:50:00,0.4271,3033.121501861318,0.0,3053.2685,0.0,1399.147218615853,833.3333333333333,0.0,0.0,56.9358019491865,9300.0,10050.0
2025-10-16,2025-10-17T00:00:00,0.4276,2381.597827640928,0.0,2657.91,0.0,1264.8786937242467,833.3333333333333,0.0,11.439639609086498,0.0,10050.0,10800.0
2025-10-17,2025-10-17T00:10:00,0.4248,2272.913850698076,0.0,2486.445,0.0,427.9836735283775,0.0,0.0,0.0,13.576173528377467,10800.0,10800.0
2025-10-17,2025-10-17T00:20:00,0.4245,2383.997070770609,0.0,2426.5399,0.0,437.28689020275266,0.0,0.0,0.0,32.86357353608594,10800.0,10800.0
2025-10-17,2025-10-17T00:30:00,0.4269,2431.2012900459895,0.0,2415.4,0.0,463.73328903881315,0.0,0.0,0.0,61.16662237214649,10800.0,10800.0
2025-10-17,2025-10-17T00:40:00,0.4272,2437.115568682387,0.0,2496.6772,0.0,483.5964826242158,0.0,0.0,0.0,67.48361595754915,10800.0,10800.0
2025-10-17,2025-10-17T00:50:00,0.4271,2439.1302381401233,0.0,2503.1901,0.0,473.31563131033073,0.0,0.0,0.0,56.11728131033078,10800.0,10800.0
2025-10-17,2025-10-17T01:00:00,0.4285,2439.6055720511085,0.0,2466.42,0.0,457.6409476980415,0.0,-0.0,0.0,46.57094769804149,10800.0,10800.0
2025-10-17,2025-10-17T01:10:00,0.4311,2422.4587627787882,0.0,2566.7217,0.0,468.85302632076525,0.0,-0.0,0.0,41.06607632076526,10800.0,10800.0
2025-10-17,2025-10-17T01:20:00,0.4302,2435.903759749825,0.0,2582.6357,0.0,480.60131796180787,0.0,0.0,0.0,50.162034628474544,10800.0,10800.0
2025-10-17,2025-10-17T01:30:00,0.4279,2470.997732279823,0.0,2537.42,0.0,478.82414714806134,0.0,0.0,0.0,55.92081381472798,10800.0,10800.0
2025-10-17,2025-10-17T01:40:00,0.4312,2476.0893125789025,0.0,2660.9398,0.0,466.32868177136567,0.0,-0.0,0.0,22.838715104698963,10800.0,10800.0
2025-10-17,2025-10-17T01:50:00,0.4333,2518.533373875185,0.0,2638.1092,0.0,452.1377245032967,0.0,-0.0,0.0,12.452857836630017,10800.0,10800.0
2025-10-17,2025-10-17T02:00:00,0.4311,2590.7476270416373,0.0,2478.55,0.0,472.9473982524578,0.0,0.0,0.0,59.85573158579109,10800.0,10800.0
2025-10-17,2025-10-17T02:10:00,0.4293,2596.95454146,0.0,2531.9494,0.0,483.52970853712424,0.0,0.0,0.0,61.53814187045759,10800.0,10800.0
2025-10-17,2025-10-17T02:20:00,0.4324,2515.8543639914133,0.0,2654.1477,0.0,475.06144613539374,0.0,0.0,0.0,32.70349613539372,10800.0,10800.0
2025-10-17,2025-10-17T02:30:00,0.4367,2465.7487425496156,0.0,2685.39,0.0,462.60749326278767,0.0,-0.0,0.0,15.042493262787673,10800.0,10800.0
2025-10-17,2025-10-17T02:40:00,0.4348,2588.6744126745634,0.0,2610.7191,0.0,483.87206650972234,0.0,0.0,0.0,48.75221650972236,10800.0,10800.0
2025-10-17,2025-10-17T02:50:00,0.4335,2653.812448727409,0.0,2538.6584,0.0,489.04626677218704,0.0,0.0,0.0,65.93653343885376,10800.0,10800.0
2025-10-17,2025-10-17T03:00:00,0.4357,2597.3395585538437,0.0,2520.61,0.0,485.017732646525,0.0,0.0,0.0,64.91606597985833,10800.0,10800.0
2025-10-17,2025-10-17T03:10:00,0.4374,2575.778398497086,0.0,2549.5349,0.0,419.7162132634558,0.0,83.7896559571509,0.0,78.58338588727338,10800.0,10706.900382269832
2025-10-17,2025-10-17T03:20:00,0.4371,2581.583845919446,0.0,2717.5944,0.0,488.3350225782043,0.0,0.0,0.0,35.40262257820433,10706.900382269832,10706.900382269832
2025-10-17,2025-10-17T03:30:00,0.4356,2578.176029086612,0.0,2823.39,0.0,478.01999291232266,0.0,0.0,0.0,7.454992912322666,10706.900382269832,10706.900382269832
2025-10-17,2025-10-17T03:40:00,0.4353,2559.5611094395817,0.0,2563.5813,0.0,469.2617705730102,0.0,0.0,0.0,41.99822057301026,10706.900382269832,10706.900382269832
2025-10-17,2025-10-17T03:50:00,0.436,2579.5088391584977,0.0,2475.113,0.0,474.9552026991661,0.0,0.0,0.0,62.436369365832775,10706.900382269832,10706.900382269832
